20	9	1982	25.35	32.77	90.0	112.5
21	9	1982	25.05	28.09	112.5	157.5
22	9	1982	24.77	29.61	90.0	112.5
23	9	1982	25.58	18.16	112.5	135.0
24	9	1982	25.54	20.58	90.0	112.5
25	9	1982	25.97	21.44	90.0	112.5
26	9	1982	26.24	28.94	112.5	135.0
27	9	1982	25.98	31.57	90.0	112.5
28	9	1982	24.88	38.74	90.0	112.5
29	9	1982	25.56	29.93	112.5	112.5
30	9	1982	25.62	23.32	112.5	135.0
1	10	1982	25.55	17.31	67.5	157.5
2	10	1982	25.79	10.17	90.0	157.5
3	10	1982	26.14	10.32	0.0	135.0
4	10	1982	26.25	20.0	112.5	135.0
5	10	1982	25.74	26.55	90.0	135.0
6	10	1982	25.6	25.13	112.5	135.0
7	10	1982	25.66	22.96	112.5	135.0
8	10	1982	25.74	17.57	112.5	135.0
9	10	1982	26.04	12.43	0.0	112.5
10	10	1982	26.46	22.66	112.5	135.0
11	10	1982	26.05	32.83	112.5	112.5
12	10	1982	25.76	29.2	112.5	135.0
13	10	1982	25.51	26.47	112.5	135.0
14	10	1982	25.9	25.2	112.5	112.5
15	10	1982	25.19	22.68	112.5	157.5
16	10	1982	25.56	20.63	112.5	157.5
17	10	1982	26.24	27.7	112.5	112.5
18	10	1982	26.27	30.9	90.0	112.5
19	10	1982	25.69	28.18	112.5	135.0
20	10	1982	26.09	17.67	112.5	112.5
21	10	1982	26.58	17.44	90.0	135.0
22	10	1982	26.14	19.45	112.5	135.0
23	10	1982	26.1	26.41	112.5	135.0
24	10	1982	26.4	23.68	112.5	112.5
25	10	1982	26.67	27.17	112.5	112.5
26	10	1982	26.3	29.1	112.5	112.5
27	10	1982	26.3	29.87	112.5	135.0
28	10	1982	26.52	30.84	112.5	112.5
29	10	1982	25.71	27.64	112.5	135.0
30	10	1982	25.84	18.7	135.0	157.5
31	10	1982	26.48	13.72	112.5	157.5
1	11	1982	26.83	13.9	45.0	157.5
2	11	1982	26.96	17.54	67.5	135.0
3	11	1982	26.96	21.96	112.5	112.5
4	11	1982	27.38	22.96	112.5	135.0
5	11	1982	26.66	21.02	112.5	135.0
6	11	1982	26.76	23.8	112.5	112.5
7	11	1982	27.2	30.02	90.0	112.5
8	11	1982	27.37	26.5	90.0	112.5
9	11	1982	26.83	22.19	90.0	112.5
10	11	1982	26.56	22.26	112.5	135.0
11	11	1982	27.1	28.22	112.5	135.0
12	11	1982	26.99	23.65	112.5	135.0
13	11	1982	27.17	24.31	112.5	135.0
14	11	1982	27.34	28.06	112.5	112.5
15	11	1982	27.12	28.8	90.0	112.5
16	11	1982	26.79	30.93	90.0	112.5
17	11	1982	26.59	28.09	90.0	112.5
18	11	1982	26.96	19.96	112.5	135.0
19	11	1982	26.01	15.74	112.5	157.5
20	11	1982	26.13	13.76	0.0	135.0
21	11	1982	26.46	21.9	90.0	157.5
22	11	1982	26.78	24.05	90.0	112.5
23	11	1982	26.64	24.51	90.0	112.5
24	11	1982	26.63	18.19	90.0	135.0
25	11	1982	27.18	17.02	112.5	135.0
26	11	1982	26.94	20.58	90.0	157.5
27	11	1982	26.91	23.8	112.5	135.0
28	11	1982	27.64	18.22	135.0	135.0
29	11	1982	27.58	21.0	112.5	135.0
30	11	1982	27.45	20.88	112.5	135.0
1	12	1982	27.43	16.9	90.0	112.5
2	12	1982	28.18	19.66	112.5	112.5
3	12	1982	27.64	17.09	112.5	135.0
4	12	1982	27.36	19.04	112.5	135.0
5	12	1982	27.84	16.24	135.0	157.5
6	12	1982	27.85	12.4	112.5	112.5
7	12	1982	27.34	8.58	0.0	112.5
8	12	1982	27.84	11.86	0.0	360.0
9	12	1982	28.44	11.84	0.0	112.5
10	12	1982	27.85	15.32	112.5	135.0
11	12	1982	27.43	19.0	90.0	157.5
12	12	1982	27.8	22.24	112.5	135.0
13	12	1982	27.4	24.04	135.0	135.0
14	12	1982	27.65	23.8	112.5	135.0
